date,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm,BDiff
2021-01-24,18135.124322986667,74410.18519552,0.9416914666666667,3.4868400533333315,8.057949586666666,380.5011184533333,0.0,400.0,3.046987093333344
2021-01-25,18157.33753173333,74492.44510890667,1.0623143333333334,3.893236799999998,9.64826904,380.09584504000003,0.0,400.0,3.683123200000064
2021-01-26,18181.775687679998,74582.35875328,1.0069101466666666,3.6711843333333314,9.923304346666667,380.29420926666666,0.0,400.0,3.3729194666666387
2021-01-27,18203.090397866665,74661.0229248,0.8174749066666668,3.019311106666665,9.8534456,382.8851516933333,0.0,400.0,2.8547481599999145
2021-01-28,18221.5540736,74730.35826517333,0.73446212,2.768476586666665,9.141962773333333,385.6602168,0.0,400.0,2.5751278933331623
2021-01-29,18237.7316352,74792.29065898666,0.67182672,2.5630227866666653,8.31762836,386.2957962666667,0.0,400.0,2.4047342933334046
2021-01-30,18251.905324373332,74846.96515925333,0.5208654933333333,2.001913053333332,7.4105324800000005,388.15533400000004,0.0,400.0,1.8586009600001796
2021-01-31,18261.060922026667,74882.59664554667,0.26798749333333344,1.0336513466666652,6.073806626666666,389.33026076000004,0.0,400.0,0.9105134933335107
2021-02-01,18264.895651839997,74897.61574912,0.05926204000000007,0.23224841333333188,4.967042,392.59116565333335,0.0,400.0,0.21583189333342231
2021-02-02,18265.62048,74900.504576,0.0,0.0,3.47223988,394.4443964133333,0.0,400.0,0.0
2021-02-03,18265.715944106665,74900.89429674667,0.00901338666666674,0.037686733333331855,2.921787666666667,396.72568712,0.0,400.0,0.03582634666662411
2021-02-04,18265.93439744,74901.78995541333,0.00901338666666674,0.037686733333331855,3.0007256133333335,398.91847684,0.0,400.0,0.03582634666662411
2021-02-05,18266.15285077333,74902.68561408001,0.00901338666666674,0.037686733333331855,4.5932712533333335,402.3036900933333,0.0,400.0,0.03582634666662411
2021-02-06,18266.27584,74903.191552,0.0,0.0,6.157830999999999,407.5901484133333,0.0,400.0,0.0
2021-02-07,18266.27584,74903.191552,0.0,0.0,6.63178088,412.6827184266667,0.0,400.0,0.0
2021-02-08,18266.27584,74903.191552,0.0,0.0,5.735052213333333,414.0610956666667,0.0,400.0,0.0
2021-02-09,18266.27584,74903.191552,0.0,0.0,4.721606013333333,412.73663276,0.0,400.0,0.0
2021-02-10,18266.27584,74903.191552,0.0,0.0,5.027700453333333,412.13218129333336,0.0,400.0,0.0
2021-02-11,18266.27584,74903.191552,0.0,0.0,6.0922750133333325,414.4682001866666,0.0,400.0,0.0
2021-02-12,18266.27584,74903.191552,0.0,0.0,7.228581506666665,417.18629914666667,0.0,400.0,0.0
2021-02-13,18266.27584,74903.191552,0.0,0.0,7.895032226666667,414.7337031066667,0.0,400.0,0.0
2021-02-14,18266.27584,74903.191552,0.0,0.0,7.51595588,412.44264678666667,0.0,400.0,0.0
2021-02-15,18266.27584,74903.191552,0.0,0.0,6.3738406,411.1613154000001,0.0,400.0,0.0
2021-02-16,18266.27584,74903.191552,0.0,0.0,4.962240666666666,413.91623888000004,0.0,400.0,0.0
2021-02-17,18266.27584,74903.191552,0.0,0.0,3.6788413866666656,414.42425482666664,0.0,400.0,0.0
2021-02-18,18266.27584,74903.191552,0.0,0.0,3.3775362133333324,414.67917833333337,0.0,400.0,0.0
2021-02-19,18266.281519786666,74903.22563072002,0.0,0.0,4.96857332,416.2805373866667,0.0,400.0,0.002621439999972743
